title,Description,Price,Colors,Image Urls,Link
dresses,Aqua 100% Cotton Sleeveless Mini Tunic,"₹2,630","Vintage Wine,Yellow,Lemon Yellow,Aqua,Green","cdn.shopify.com/s/files/1/0534/2501/2925/products/aqua-100-cotton-sleeveless-mini-tunic-a-line-dress-683023_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/aqua-100-cotton-sleeveless-mini-tunic-a-line-dress-168021_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/aqua-100-cotton-sleeveless-mini-tunic-a-line-dress-176308_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/aqua-100-cotton-sleeveless-mini-tunic-a-line-dress-326077_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/aqua-100-cotton-sleeveless-mini-tunic-a-line-dress-673047_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/aqua-100-cotton-sleeveless-mini-tunic-a-line-dress-742048_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/aqua-100-cotton-sleeveless-mini-tunic-a-line-dress-927659_1600x.jpg",
dresses,Navy Blue Cotton Waffle Button-Down Dress,"₹4,890","Navy Blue,Barn Red,Olive Green","cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-cotton-waffle-button-down-dress-button-down-dress-685780_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-cotton-waffle-button-down-dress-button-down-dress-114516_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-cotton-waffle-button-down-dress-button-down-dress-743122_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-cotton-waffle-button-down-dress-button-down-dress-733542_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-cotton-waffle-button-down-dress-button-down-dress-291834_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-cotton-waffle-button-down-dress-button-down-dress-849998_1600x.jpg",
dresses,White Hand Beaded Curved Hem Dress,"₹3,040",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/sheer-white-hand-beaded-dress-with-block-printed-slip-gathered-dress-714937_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/sheer-white-hand-beaded-dress-with-block-printed-slip-gathered-dress-731936_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/sheer-white-hand-beaded-dress-with-block-printed-slip-gathered-dress-656575_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/sheer-white-hand-beaded-dress-with-block-printed-slip-gathered-dress-902989_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/sheer-white-hand-beaded-dress-with-block-printed-slip-gathered-dress-223199_1600x.jpg",
dresses,Blue Tie Dye Tier Dress,"₹4,160","Lavender,Blue,Mint Green,Pink","cdn.shopify.com/s/files/1/0534/2501/2925/products/blue-tie-dye-tier-dress-tier-dress-810643_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/blue-tie-dye-tier-dress-tier-dress-209488_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/blue-tie-dye-tier-dress-tier-dress-603771_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/blue-tie-dye-tier-dress-tier-dress-923668_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/blue-tie-dye-tier-dress-tier-dress-201093_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/blue-tie-dye-tier-dress-tier-dress-379176_1600x.jpg",
dresses,Navy Blue Cotton Waffle Turtleneck Dress,"₹4,620","Navy Blue,Barn Red,Olive Green","cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-cotton-waffle-turtleneck-dress-shift-dress-219205_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-cotton-waffle-turtleneck-dress-shift-dress-594994_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-cotton-waffle-turtleneck-dress-shift-dress-249430_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-cotton-waffle-turtleneck-dress-shift-dress-652131_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-cotton-waffle-turtleneck-dress-shift-dress-898710_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-cotton-waffle-turtleneck-dress-shift-dress-229285_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-cotton-waffle-turtleneck-dress-shift-dress-466108_1600x.jpg",
dresses,Green 100% Cotton Sleeveless Mini Tunic,"₹2,560","Vintage Wine,Yellow,Lemon Yellow,Aqua,Green","cdn.shopify.com/s/files/1/0534/2501/2925/products/green-100-cotton-sleeveless-mini-tunic-a-line-dress-712994_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/green-100-cotton-sleeveless-mini-tunic-a-line-dress-403111_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/green-100-cotton-sleeveless-mini-tunic-a-line-dress-958993_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/green-100-cotton-sleeveless-mini-tunic-a-line-dress-349733_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/green-100-cotton-sleeveless-mini-tunic-a-line-dress-645287_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/green-100-cotton-sleeveless-mini-tunic-a-line-dress-435851_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/green-100-cotton-sleeveless-mini-tunic-a-line-dress-144475_1600x.jpg",
dresses,Striped Cloudy Grey Sack Cotton Dress,"₹3,470","Cloudy Grey,Dusk Beige","cdn.shopify.com/s/files/1/0534/2501/2925/products/striped-cloudy-grey-sack-cotton-dress-sack-dress-dress-962870_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/striped-cloudy-grey-sack-cotton-dress-sack-dress-dress-940369_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/striped-cloudy-grey-sack-cotton-dress-sack-dress-dress-250582_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/striped-cloudy-grey-sack-cotton-dress-sack-dress-dress-350359_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/striped-cloudy-grey-sack-cotton-dress-sack-dress-dress-915608_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/striped-cloudy-grey-sack-cotton-dress-sack-dress-dress-370830_1600x.jpg",
dresses,Orange A-Line Midi Dress,"₹3,740",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/orange-a-line-midi-dress-a-line-dress-615975_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/orange-a-line-midi-dress-a-line-dress-789308_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/orange-a-line-midi-dress-a-line-dress-360708_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/orange-a-line-midi-dress-a-line-dress-658419_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/orange-a-line-midi-dress-a-line-dress-858331_1600x.jpg",
dresses,Light Yellow Handspun Cotton Deep Neck Shift Dress,"₹5,870","Light Yellow,Khakhi Green,Red,Powder Blue,Rust","cdn.shopify.com/s/files/1/0534/2501/2925/products/light-yellow-handspun-cotton-deep-neck-shift-dress-paneled-dress-785335_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-yellow-handspun-cotton-deep-neck-shift-dress-paneled-dress-858964_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-yellow-handspun-cotton-deep-neck-shift-dress-paneled-dress-686392_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-yellow-handspun-cotton-deep-neck-shift-dress-paneled-dress-831919_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-yellow-handspun-cotton-deep-neck-shift-dress-paneled-dress-558228_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-yellow-handspun-cotton-deep-neck-shift-dress-paneled-dress-437269_1600x.jpg",
dresses,Peach Cotton Flax A-Line Paneled Dress,"₹4,020","Navy Blue,Brown,Peach,Green,Light Khakhi,Yellow,Pink,Beige,Black","cdn.shopify.com/s/files/1/0534/2501/2925/products/peach-cotton-flax-a-line-paneled-dress-paneled-dress-841285_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/peach-cotton-flax-a-line-paneled-dress-paneled-dress-674900_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/peach-cotton-flax-a-line-paneled-dress-paneled-dress-955751_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/peach-cotton-flax-a-line-paneled-dress-paneled-dress-616636_1600x.jpg",
dresses,English Rose Flannel Gathered Dress,"₹5,020","English Rose,Grape Wine,Ash Grey","cdn.shopify.com/s/files/1/0534/2501/2925/products/english-rose-flannel-gathered-dress-gathered-dress-704558_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/english-rose-flannel-gathered-dress-gathered-dress-794576_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/english-rose-flannel-gathered-dress-gathered-dress-937458_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/english-rose-flannel-gathered-dress-gathered-dress-664120_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/english-rose-flannel-gathered-dress-gathered-dress-989606_1600x.jpg",
dresses,Solid Brick Red Mini Sleeveless Tunic,"₹2,640",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-brick-red-mini-sleeveless-tunic-a-line-dress-776924_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-brick-red-mini-sleeveless-tunic-a-line-dress-535839_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-brick-red-mini-sleeveless-tunic-a-line-dress-431534_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-brick-red-mini-sleeveless-tunic-a-line-dress-465046_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-brick-red-mini-sleeveless-tunic-a-line-dress-614615_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-brick-red-mini-sleeveless-tunic-a-line-dress-296018_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-brick-red-mini-sleeveless-tunic-a-line-dress-891462_1600x.jpg",
dresses,Cotton Waffle Olive Green Button-Down Dress,"₹3,890","Olive Green,Barn Red,Navy Blue","cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-waffle-olive-green-button-down-dress-a-line-dress-988389_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-waffle-olive-green-button-down-dress-a-line-dress-455285_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-waffle-olive-green-button-down-dress-a-line-dress-893400_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-waffle-olive-green-button-down-dress-a-line-dress-915161_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-waffle-olive-green-button-down-dress-a-line-dress-320835_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-waffle-olive-green-button-down-dress-a-line-dress-382463_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/cotton-waffle-olive-green-button-down-dress-a-line-dress-596788_1600x.jpg",
dresses,Mauve Cotton Corduroy V-Neck Dress,"₹5,290","Barn Red (Waffle),Navy Blue (Waffle),Olive Green (Waffle),Sage Green,Mauve,Dusk Beige","cdn.shopify.com/s/files/1/0534/2501/2925/products/mauve-cotton-corduroy-v-neck-dress-paneled-dress-703956_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/mauve-cotton-corduroy-v-neck-dress-paneled-dress-760432_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/mauve-cotton-corduroy-v-neck-dress-paneled-dress-961490_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/mauve-cotton-corduroy-v-neck-dress-paneled-dress-992414_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/mauve-cotton-corduroy-v-neck-dress-paneled-dress-574469_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/mauve-cotton-corduroy-v-neck-dress-paneled-dress-547302_1600x.jpg",
dresses,Black Cotton Flax Comfy Dress,"₹3,730","Green,Navy Blue,Black","cdn.shopify.com/s/files/1/0534/2501/2925/products/black-cotton-flax-anti-fit-dress-anti-fit-dress-232193_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/black-cotton-flax-anti-fit-dress-anti-fit-dress-900448_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/black-cotton-flax-anti-fit-dress-anti-fit-dress-686814_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/black-cotton-flax-anti-fit-dress-anti-fit-dress-976833_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/black-cotton-flax-anti-fit-dress-anti-fit-dress-271185_1600x.jpg",
dresses,Sunset Rust V-Neck Corduroy Dress,"₹4,550","Sunset Rust,Moss Green,Yellow Pistachio","cdn.shopify.com/s/files/1/0534/2501/2925/products/sunset-rust-v-neck-corduroy-dress-gathered-dress-259570_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/sunset-rust-v-neck-corduroy-dress-gathered-dress-662028_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/sunset-rust-v-neck-corduroy-dress-gathered-dress-723751_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/sunset-rust-v-neck-corduroy-dress-gathered-dress-487075_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/sunset-rust-v-neck-corduroy-dress-gathered-dress-748245_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/sunset-rust-v-neck-corduroy-dress-gathered-dress-167836_1600x.jpg",
dresses,Light Khaki Cotton Flax Strappy Slit Dress,"₹2,550","Black,Brown,Navy Blue,Beige,Green,White,Peach,Light Khakhi,Pink,Mustard,Teal (Ikat),Ash Grey (Cotton Flannel)","cdn.shopify.com/s/files/1/0534/2501/2925/products/light-khaki-cotton-flax-strappy-slit-dress-a-line-dress-265115_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-khaki-cotton-flax-strappy-slit-dress-a-line-dress-647409_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-khaki-cotton-flax-strappy-slit-dress-a-line-dress-718091_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-khaki-cotton-flax-strappy-slit-dress-a-line-dress-642777_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-khaki-cotton-flax-strappy-slit-dress-a-line-dress-990680_1600x.jpg",
dresses,White Block Printed 100% Cotton A-Line Knee Length Dress,"₹5,200",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/white-block-printed-100-cotton-a-line-knee-length-dress-a-line-dress-651751_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-block-printed-100-cotton-a-line-knee-length-dress-a-line-dress-288838_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-block-printed-100-cotton-a-line-knee-length-dress-a-line-dress-763687_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-block-printed-100-cotton-a-line-knee-length-dress-a-line-dress-814789_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-block-printed-100-cotton-a-line-knee-length-dress-a-line-dress-112184_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-block-printed-100-cotton-a-line-knee-length-dress-a-line-dress-994952_1600x.jpg",
dresses,Pink Sanganeri Block Print A-Line Dress,"₹6,380",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-frilled-v-neck-a-line-dress-a-line-dress-336317_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-frilled-v-neck-a-line-dress-a-line-dress-121317_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-frilled-v-neck-a-line-dress-a-line-dress-543399_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-frilled-v-neck-a-line-dress-a-line-dress-388521_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-frilled-v-neck-a-line-dress-a-line-dress-941007_1600x.jpg",
dresses,Barn Red Waffle High Neck Tier Dress,"₹4,810","Navy Blue,Olive Green,Barn Red","cdn.shopify.com/s/files/1/0534/2501/2925/products/barn-red-waffle-high-neck-tier-dress-tier-dress-217708_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/barn-red-waffle-high-neck-tier-dress-tier-dress-950971_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/barn-red-waffle-high-neck-tier-dress-tier-dress-976531_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/barn-red-waffle-high-neck-tier-dress-tier-dress-866070_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/barn-red-waffle-high-neck-tier-dress-tier-dress-228222_1600x.jpg",
dresses,Yarn Dyed Button-Down Midi Cape Dress,"₹5,520",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/yarn-dyed-button-down-cape-dress-button-down-dress-156218_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/yarn-dyed-button-down-cape-dress-button-down-dress-841656_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/yarn-dyed-button-down-cape-dress-button-down-dress-972668_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/yarn-dyed-button-down-cape-dress-button-down-dress-401572_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/yarn-dyed-button-down-cape-dress-button-down-dress-216638_1600x.jpg",
dresses,Khaki Green Vegetable Dyed A-Line Paneled Dress,"₹5,800","Brick Red,Powder Blue,Khakhi Green,Rust,Light Yellow,Powder Pink","cdn.shopify.com/s/files/1/0534/2501/2925/products/khaki-green-vegetable-dyed-a-line-paneled-dress-paneled-dress-247934_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/khaki-green-vegetable-dyed-a-line-paneled-dress-paneled-dress-310223_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/khaki-green-vegetable-dyed-a-line-paneled-dress-paneled-dress-441715_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/khaki-green-vegetable-dyed-a-line-paneled-dress-paneled-dress-567541_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/khaki-green-vegetable-dyed-a-line-paneled-dress-paneled-dress-419096_1600x.jpg",
dresses,Pink Cotton Flax Shirt Dress,"₹3,970","Green,Yellow,Brown,Black,Beige,White,Peach,Light Khakhi,Pink","cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-cotton-flax-shirt-dress-shirt-dress-dress-366706_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-cotton-flax-shirt-dress-shirt-dress-dress-570679_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-cotton-flax-shirt-dress-shirt-dress-dress-175057_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-cotton-flax-shirt-dress-shirt-dress-dress-534043_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-cotton-flax-shirt-dress-shirt-dress-dress-732804_1600x.jpg",
dresses,Light Yellow Yarn Dyed Cotton Yoked Dress,"₹3,990","Purple & Maroon,Lemon Yellow,Aqua,Green,Light Yellow","cdn.shopify.com/s/files/1/0534/2501/2925/products/sunny-yellow-peter-pan-collar-dress-yoked-dress-717485_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/sunny-yellow-peter-pan-collar-dress-yoked-dress-370225_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/sunny-yellow-peter-pan-collar-dress-yoked-dress-259087_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/sunny-yellow-peter-pan-collar-dress-yoked-dress-356328_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/sunny-yellow-peter-pan-collar-dress-yoked-dress-613906_1600x.jpg",
dresses,Beige Cotton Slim Fit Short Dress,"₹3,360",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/PRA_0072_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/PRA_0067_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/PRA_0080_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/PRA_0066_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/PRA_0065_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/PRA_0063_1600x.jpg",
dresses,Handspun Mint Green Off-Shoulder Dress,"₹4,680",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-mint-green-off-shoulder-dress-fit-and-flare-dress-749614_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-mint-green-off-shoulder-dress-fit-and-flare-dress-814977_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-mint-green-off-shoulder-dress-fit-and-flare-dress-984559_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-mint-green-off-shoulder-dress-fit-and-flare-dress-253813_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-mint-green-off-shoulder-dress-fit-and-flare-dress-836888_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-mint-green-off-shoulder-dress-fit-and-flare-dress-881483_1600x.jpg",
dresses,White Cotton Flax Shirt Dress,"₹3,860","Green,Yellow,Brown,Black,Beige,White,Peach,Light Khakhi,Pink","cdn.shopify.com/s/files/1/0534/2501/2925/products/white-cotton-flax-shirt-dress-shirt-dress-dress-893750_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-cotton-flax-shirt-dress-shirt-dress-dress-462289_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-cotton-flax-shirt-dress-shirt-dress-dress-480099_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-cotton-flax-shirt-dress-shirt-dress-dress-680546_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-cotton-flax-shirt-dress-shirt-dress-dress-210310_1600x.jpg",
